"Ottoneu ID",Name,"FG ID","FG Minor ID","MLBAM ID",Birthday,"Ottoneu Positions"
42689,"Brock Porter",,sa3020708,702548,06/03/2003,RP
42691,"Garrett McDaniels",31751,sa3020619,680729,12/15/1999,SP/RP
42693,"Will Brian",,sa3020621,684608,04/25/1999,RP
42694,"Mason Barnett",31741,sa3020622,686930,11/07/2000,SP
42695,"Cole Patten",,sa3020623,696516,08/05/1999,Util
42696,"Nick Hull",,sa3020624,701314,08/21/1999,RP
42697,"Matt Keating",,sa3020625,702046,12/07/2000,RP
42698,"Adam Serwinowski",,sa3020626,703445,06/07/2004,SP
42700,"Jacob Watters",,sa3020628,802138,03/03/2001,SP
42701,"Mathew Peters",,sa3020629,802963,12/28/2000,RP
42702,"Seth Clark",,sa3020630,806095,11/18/1999,RP
42703,"Alex Bustamante",,sa3020631,806628,06/22/2000,RP
42705,"Alex McFarlane",,sa3020633,686934,06/09/2001,SP/RP
42706,"Ryan Jennings",,sa3020634,688214,06/23/1999,RP
42709,"Cooper Chandler",,sa3020641,695265,08/12/1998,Util
42710,"Joe Lampe",,sa3020642,802407,12/05/2000,OF
42711,"Jacob Misiorowski",31623,sa3020644,694819,04/03/2002,SP
42712,"Troy Melton",31807,sa3020652,675512,12/03/2000,SP/RP
42713,"Alex Freeland",31665,sa3020653,690976,08/24/2001,2B/SS/3B
42715,"Michael Turner",,sa3020658,694478,08/18/1998,C
42716,"Karson Milbrandt",,sa3020659,703596,04/21/2004,SP
42717,"Gabriel Hughes",,sa3020661,687312,08/22/2001,SP
42719,"Cade Horton",31872,sa3020860,690990,08/20/2001,SP
42720,"Dylan Lesko",,sa3020677,702266,09/07/2003,RP
42722,"Masataka Yoshida",31837,,807799,07/15/1993,OF
42723,"Kodai Senga",31838,,673540,01/30/1993,SP
42725,"Cooper Hjerpe",,sa3020736,687309,03/16/2001,Util
42726,"Felnin Celesten",,sa3023381,806958,09/15/2005,SS
42727,"Ethan Salas",,sa3020881,806956,06/01/2006,Util
42728,"Drew Thorpe",31967,sa3020678,689672,10/01/2000,RP
42729,"Brando Mayea",,sa3020679,806963,09/12/2005,Util
42730,"Brendan Beck",,sa3020680,694341,10/06/1998,SP
42731,"Trystan Vrieling",,sa3020681,801639,10/02/2000,SP
42732,"Chase Hampton",,sa3020682,694633,08/07/2001,Util
42733,"Brandon Barriera",,sa3020683,702255,03/04/2004,SP
42734,"Enmanuel Bonilla",,sa3020684,806962,01/22/2006,OF
42735,"Jake Pilarski",,sa3020685,702355,05/12/1998,Util
42736,"Cory Lewis",,sa3020702,675375,10/09/2000,SP/RP
42737,"Spencer Schwellenbach",31846,sa3020703,680885,05/31/2000,SP
42738,"Lucas Wepf",,sa3020704,689233,12/23/1999,RP
42739,"Troy Taylor",31883,sa3020705,700187,09/09/2001,RP
42741,"Robby Snelling",,sa3020707,702281,12/19/2003,SP
42742,"Will Mabrey",,sa3020709,801412,09/23/2000,Util
42743,"Brycen Mautz",,sa3020710,802408,07/17/2001,SP
42744,"Allan Saathoff",,sa3020711,802697,09/18/1999,RP
42745,"Tyler Schweitzer",,sa3020712,805326,09/19/2000,SP/RP
42746,"Colby Thomas",31855,sa3020713,687515,01/26/2001,OF
42747,"Brett Squires",,sa3020714,689531,02/26/2000,1B
42748,"Andrew Pintar",,sa3020715,801464,03/23/2001,OF
42749,"Maddux Houghton",,sa3020716,806368,02/23/1999,OF
42750,"Geisel Cepeda",,sa3020717,808206,01/17/1998,Util
42751,"John Murphy",,sa3020733,663302,12/11/1996,Util
42752,"Julian Bosnic",,sa3020734,669343,12/28/1999,RP
42753,"Cameron Foster",,sa3020735,671382,03/17/1999,RP
42754,"Jake Bennett",,sa3020737,687562,12/02/2000,SP
42755,"Jack Jasiak",,sa3020738,687916,03/06/2001,RP
42756,"Connor Staine",,sa3020739,688422,01/12/2001,SP
42757,"Noah Dean",,sa3020740,688629,03/10/2001,SP/RP
42758,"Marques Johnson",,sa3020741,688730,07/04/2000,RP
42759,"Peyton Pallette",,sa3020742,688883,05/09/2001,RP
42760,"Shawn Rapp",,sa3020743,688943,07/03/2000,RP
42761,"Daniel Blair",,sa3020744,689096,04/08/1999,RP
42762,"Kaleb Bowman",,sa3020745,689337,05/22/1997,RP
42763,"Max Rajcic",,sa3020746,691008,08/03/2001,SP
42764,"Danny Wilkinson",,sa3020747,700673,10/19/2000,RP
42765,"Parker Messick",31986,sa3020748,800048,10/26/2000,SP
42766,"Cole Paplham",,sa3020749,800996,03/19/2000,RP
42768,"Brandon Schaeffer",,sa3020751,801755,02/11/2000,Util
42769,"Thomas Harrington",31989,sa3020752,802419,07/12/2001,SP/RP
42770,"Mason Vinyard",,sa3020753,804912,06/22/1999,RP
42771,"Vince Reilly",,sa3020754,805291,06/07/2001,Util
42772,"Jackson Kelley",,sa3020755,805958,04/26/2000,RP
42773,"Grayson Thurman",,sa3020756,806362,12/27/1998,RP
42774,"Kevin Miranda",,sa3020757,806656,11/14/1998,SP/RP
42775,"Gabriel Rincones Jr.",,sa3020758,687282,03/03/2001,OF
42776,"Tyresse Turner",,sa3020759,687930,01/05/2000,3B
42777,"Pres Cavenaugh",,sa3020760,688907,10/31/2000,Util
42779,"Jack Pineda",,sa3020762,801442,08/10/1999,SS
42780,"Nate Furman",,sa3020763,801501,07/23/2001,2B
42781,"Guy Lipscomb",,sa3020764,805865,03/11/2001,OF
42782,"Wesley Moore",,sa3020796,667744,09/05/1999,RP
42783,"Brandon Birdsell",,sa3020797,669361,03/23/2000,SP
42784,"Pete Hansen",,sa3020798,677337,07/28/2000,SP
42785,"Chase Costello",,sa3020799,680774,04/13/2000,RP
42786,"Bryce Osmond",,sa3020800,683098,09/05/2000,SP
42788,"Shaddon Peavyhouse",,sa3020802,685097,08/18/1998,RP
42789,"J.P. Massey",,sa3020803,685364,04/01/2000,RP
42790,"Nate Peterson",,sa3020804,685396,02/15/2000,SP/RP
42791,"Cade Winquest",,sa3020805,685464,04/30/2000,SP
42792,"Chris McElvain",,sa3020806,687226,09/15/2000,SP
42793,"Geoffrey Gilbert",,sa3020807,687280,05/03/2001,RP
42794,"Connor Prielipp",,sa3020808,687570,01/10/2001,SP
42797,"Harrison Cohen",,sa3020811,694660,05/28/1999,RP
42798,"Brad Lord",31972,sa3020812,695418,02/14/2000,SP/RP
42799,"Magnus Ellerts",,sa3020813,701884,03/16/2001,RP
42800,"Darrell Thompson",,sa3020814,703710,04/27/1994,Util
42801,"Adam Mazur",31900,sa3020815,800049,04/20/2001,SP/RP
42802,"Miguel Cienfuegos",,sa3020816,800550,02/10/1997,SP/RP
42804,"Dylan Cumming",,sa3020818,804706,05/14/1999,SP/RP
42805,"Luke Young",,sa3020819,805272,10/31/2001,RP
42806,"Ben Ethridge",,sa3020820,805998,07/03/2001,Util
42807,"Garrett Apker",,sa3020821,806634,09/18/1999,RP
42808,"Dannel Diaz",,sa3020822,807208,03/05/1997,Util
42809,"Tanner Shears",,sa3020823,808632,06/20/1999,RP
42811,"Angel Zarate",,sa3020825,702311,07/16/1999,Util
42812,"Hayden Merda",,sa3020826,675296,03/21/2000,RP
42813,"Bradley Brehmer",,sa3020828,682017,02/12/2000,Util
42814,"Aidan Maldonado",,sa3020829,682251,05/27/2000,RP
42815,"Riley Cornelio",,sa3020830,683000,06/06/2000,SP
42816,"Luis Ramirez",,sa3020831,687328,04/06/2001,Util
42818,"Trey Dombroski",,sa3020833,690667,03/13/2001,SP/RP
42819,"Erik Martinez",,sa3020835,693044,03/21/1996,Util
42820,"Alex Hoppe",,sa3020836,695380,12/17/1998,RP
42821,"Joshua Loeschorn",,sa3020837,700380,03/10/2000,RP
42822,"Jimmy Loper",,sa3020838,803182,09/08/1999,Util
42823,"Reid VanScoter",,sa3020839,804577,11/25/1998,SP
42824,"Tyler Cleveland",,sa3020840,804663,09/09/1999,RP
42825,"Dominic Perachi",,sa3020841,806270,02/27/2001,SP
42826,"Joseph King",,sa3020857,683165,02/23/2001,RP
42827,"Joey Mancini",,sa3020858,686223,11/14/1999,SP/RP
42828,"Jared Karros",,sa3020859,689042,11/16/2000,SP
42829,"Thomas Balboni Jr.",,sa3020861,693647,07/06/2000,Util
42830,"Samy Natera Jr.",,sa3020862,696519,11/05/1999,RP
42831,"Andy Rodriguez",,sa3020863,701259,12/08/1998,Util
42832,"Isaiah Lowe",,sa3020864,702584,05/07/2003,SP
42833,"Tyler Gough",,sa3020865,702640,08/12/2003,Util
42834,"Jake Madden",,sa3020866,802409,12/26/2001,Util
42835,"Branden Noriega",,sa3020867,804447,07/09/2001,Util
42836,"Austin Peterson",,sa3020868,804926,09/19/1999,SP
42837,"Payton Martin",,sa3020869,806293,05/19/2004,SP
42838,"Andrew Fernandez",,sa3020870,809327,10/19/1998,Util
42839,"Michael Knorr",,sa3020872,681077,05/12/2000,RP
42840,"Andrew Taylor",,sa3020873,800063,09/23/2001,SP/RP
42841,"Steven Zobac",,sa3020875,686632,10/14/2000,SP
42842,"Jagger Haynes",,sa3020876,695247,09/20/2002,SP
42844,"Wen-Hui Pan",,sa3020878,808207,09/19/2002,Util
42845,"Alex Cook",,sa3020879,702047,03/29/2001,RP
42846,"Ryan Langford",,sa3020880,679622,08/31/1999,Util
42847,"Cole Phillips",,sa3020882,702551,05/26/2003,Util
42848,"Adam Maier",,sa3020883,683264,11/26/2001,SP
42849,"Luis Guanipa",,sa3020884,806994,12/15/2005,OF
42850,"Drew Sommers",32026,sa3020885,805427,08/14/2000,RP
42851,"Baron Stuart",,sa3020888,685067,07/24/1999,SP/RP
42852,"Marcelo Perez",,sa3020889,681041,11/16/1999,SP
42853,"Logan Clayton",,sa3020890,700875,05/02/2000,SP
42854,"Jackson Ferris",,sa3020891,701328,01/15/2004,SP
42856,"Will Rudy",,sa3020893,805733,05/07/2001,Util
42857,"Jacob Maton",,sa3020898,681388,08/22/1999,Util
42858,"Welbyn Francisca",,sa3021087,806988,05/17/2006,SS
42859,"Jackson Cox",,sa3020899,702484,09/25/2003,SP
42860,"Christian Ruebeck",,sa3020900,687199,09/03/2000,RP
42861,"Henry Williams",,sa3020901,689275,09/18/2001,SP
42863,"Luis Rujano",,sa3020904,701329,04/22/2003,RP
42864,"Jarret Whorff",,sa3020905,806337,10/02/1998,RP
42865,"Pat Gallagher",,sa3020938,693483,06/30/2000,RP
42866,"David Avitia",,sa3020939,669347,09/20/1998,Util
42867,"Mo Hanley",,sa3020942,695351,07/19/1999,Util
42868,"Turner Hill",,sa3020943,806367,04/04/1999,OF
42870,"Darren Bowen",,sa3020945,804539,02/03/2001,SP/RP
42873,"Noah Schultz",,sa3020949,702273,08/05/2003,SP
42874,"Archer Brookman",,sa3020950,666386,01/08/1999,C
42875,"Shawn Ross",,sa3020951,676566,09/30/1999,C
42876,"Sebastian Keane",,sa3020953,687187,11/02/2000,RP
42877,"Hunter Patteson",,sa3020954,687593,04/04/2000,SP
42878,"Caswell Smith",,sa3020955,689110,01/26/2001,RP
42879,"Emailin Montilla",,sa3020956,692983,10/02/1995,Util
42880,"Victor Farias",,sa3020957,693756,07/17/2002,SP/RP
42881,"Bryan Chi",,sa3020958,701261,03/22/1999,Util
42882,"Zack Showalter",,sa3020959,701374,01/23/2004,RP
42883,"C.J. Widger",,sa3020960,702448,05/25/1999,RP
42884,"Mason McGwire",,sa3020961,702576,01/05/2004,Util
42886,"Henry Martinez",,sa3020963,703685,03/02/2004,Util
42887,"Luis Gastelum",,sa3020964,703725,09/27/2001,RP
42888,"Edwin Cervantes",,sa3020965,800099,09/06/2004,Util
42891,"Wali Pierre",,sa3020968,800560,04/24/2003,Util
42893,"Eriberto Vasquez",,sa3020970,802094,03/08/2004,RP
42894,"Carlos Hampshire",,sa3020971,802388,10/11/2004,SP/RP
42895,"Gary Gill Hill",,sa3020972,804541,09/20/2004,SP
42896,"Garrett Ramsey",,sa3020973,804583,10/29/1999,Util
42897,"Nick Bautista III",,sa3020974,805012,02/22/2002,Util
42898,"Cristian Monegro",,sa3020975,805739,04/11/2005,Util
42899,"Franyel Diaz",,sa3020976,806241,12/18/2004,RP
42900,"Algeni Mejia",,sa3020977,806667,09/13/2004,RP
42901,"Yereny Teus",,sa3020978,806711,08/01/2003,SP/RP
42902,"Alexis Valdez",,sa3020979,806712,06/02/2005,Util
42903,"Franderly Morel",,sa3020980,806918,09/12/2003,RP
42904,"Luis De La Cruz",,sa3020981,806927,08/04/2002,RP
42905,"Luis Aguilar",,sa3020982,806948,04/04/2004,SP/RP
42906,"Luis Reyes",,sa3020983,807001,10/13/2005,SP
42908,"Yannelbinson Lugo",,sa3020985,807401,01/13/2004,Util
42909,"Daury Zapata",,sa3020986,807576,11/08/2002,RP
42910,"Gilberto Batista",,sa3020987,807625,01/08/2005,SP/RP
42911,"Angel Cruz",,sa3020988,807654,10/12/2004,RP
42912,"Edgar Moreta",,sa3020989,807756,09/05/2003,SP
42913,"Wilfred Alvarado",,sa3020990,807963,11/20/2005,RP
42914,"Anderson Cardenas",,sa3020991,807966,06/21/2006,Util
42915,"Donny Troconis",,sa3020992,807988,10/12/2005,SP
42916,"Eduar Gonzalez",,sa3020993,807995,05/01/2006,RP
42917,"Baldemix Cabrera",,sa3020994,808002,03/28/2003,RP
42918,"Rafael Gonzalez",,sa3020995,808003,07/18/2004,SP/RP
42919,"Jhoan De Los Santos",,sa3020996,808019,01/19/2005,RP
42920,"Alexis Rubio",,sa3020997,808046,08/09/2002,Util
42921,"Wilkin Paredes",,sa3020998,808051,09/19/2003,SP
42922,"Johan Moreno",,sa3020999,808052,03/26/2003,RP
42923,"Estarlin Cruz",,sa3021000,808061,10/05/2004,Util
42924,"Luis Vasquez",,sa3021001,808070,12/11/2004,RP
42925,"Santiago Peraza",,sa3021002,808071,05/17/2005,RP
42926,"Jesus Anton",,sa3021003,808128,02/17/2006,Util
42927,"Osiris Calvo",,sa3021004,808208,05/06/2004,SP
42928,"Eduardo Fernandez",,sa3021005,808215,09/04/2004,Util
42929,"Luis Carias",,sa3021006,808218,09/30/2004,SP/RP
42930,"Oliver Eusebio",,sa3021007,808221,01/05/2005,Util
42931,"Samuel Sanchez",,sa3021008,808247,10/21/2005,SP
42932,"Elwis Mijares",,sa3021009,808274,12/29/2005,RP
42933,"Jesus Tillero",,sa3021010,808313,05/02/2006,SP/RP
42934,"Luis Guevara",,sa3021011,808319,06/03/2006,Util
42935,"Felix Martinez",,sa3021012,808351,07/05/2002,Util
42936,"Snarlyn Evangelista",,sa3021013,808358,02/20/2005,Util
42937,"Jose Marcano",,sa3021014,808491,01/04/2005,Util
42938,"Luis Porfirio",,sa3021015,808506,11/07/2005,RP
42939,"Lewis Sifontes",,sa3021016,808508,02/07/2006,RP
42940,"Dylan Wilson",,sa3021017,808511,12/01/2005,SP
42941,"Jeremy Reyes",,sa3021018,808512,01/11/2006,SP
42942,"Eccel Correa",,sa3021019,808666,02/01/2003,SP/RP
42943,"Fabian Ysalla",,sa3021020,808674,12/14/2004,SP
42944,"Brandon Smith",,sa3021021,808682,11/09/2005,Util
42945,"Hamlet Garcia",,sa3021022,808697,11/23/2005,Util
42946,"Oswaldo Aponte",,sa3021023,808713,05/02/2006,Util
42947,"Rainy Mota",,sa3021024,808892,01/26/2006,RP
42948,"Miguel Valdez",,sa3021025,808895,08/01/2003,RP
42949,"Duque Hebbert",,sa3021026,808986,10/29/2001,RP
42950,"Christian Lopez",,sa3021027,809326,07/06/2006,Util
42951,"Francis Texido",,sa3021028,809814,04/01/2005,SP/RP
42953,"Sandro Santana",,sa3021030,811139,03/07/2005,RP
42954,"Junior Suarez",,sa3021031,811145,06/24/2005,Util
42955,"Jesus Poline",,sa3021032,811198,10/22/2004,Util
42956,"Anel Cabrera",,sa3021033,811233,02/12/2003,Util
42957,"Alexander Agramonte",,sa3021034,811592,09/23/2004,Util
42958,"Darlin Mendez",,sa3021035,811596,07/19/2004,RP
42959,"Justin Hernandez",,sa3021036,812429,04/22/2005,Util
42960,"Jose Zerpa",,sa3021037,813683,10/19/2004,RP
42961,"Luis De Aza",,sa3021038,814127,10/21/2004,Util
42962,"Pedro Redman",,sa3021039,814132,04/19/2004,Util
42963,"Clevari Tejada",,sa3021040,814136,09/23/2004,SP
42964,"Sandy Ozuna",,sa3021041,814252,05/24/2006,Util
42965,"Alejandro Ramirez",,sa3021042,814258,04/21/2004,Util
42966,"Luis Espinoza",,sa3021043,814260,03/23/2005,Util
42967,"Yeferson Vargas",,sa3021044,814279,08/04/2004,SP
42968,"Yunior Tur",,sa3021045,814305,08/09/1999,SP
42970,"Josiah Sightler",,sa3021047,680906,10/19/1999,Util
42971,"Jason Hinchman",,sa3021048,695457,07/19/1999,Util
42972,"Jhosmmel Zue",,sa3021049,702435,02/05/2004,C
42973,"Omari Daniel",,sa3021050,702673,05/04/2004,RP
42974,"Demetrio Crisantes",,sa3021051,702679,09/05/2004,Util
42976,"Kevin Dume",,sa3021054,800134,09/19/2004,Util
42977,"Luis Rodriguez",,sa3021055,800170,12/22/2004,SS
42978,"Jesus Gamez",,sa3021056,804966,03/04/2003,RP
42979,"Antonis Macias",,sa3021057,805950,02/01/2005,2B
42980,"Ramon Moreno",,sa3021058,806104,10/27/2004,Util
42981,"Nick Gile",,sa3021059,806355,01/12/1999,Util
42982,"Xavier Guillen",,sa3021060,806707,09/02/2004,OF
42983,"Pedro Catuy",,sa3021061,806869,02/23/2006,OF
42984,"Yael Romero",,sa3021062,806873,10/15/2005,1B
42985,"Luis Escudero",,sa3021063,806884,02/09/2006,2B
42986,"Yannic Walther",,sa3021064,806921,04/12/2004,C
42987,"Yoerny Junco",,sa3021065,806922,11/08/2004,Util
42988,"Alfredo Duno",,sa3021066,806957,01/07/2006,C
42989,"Joendry Vargas",,sa3021067,806959,11/08/2005,SS
42990,"Derniche Valdez",,sa3021068,806961,03/29/2006,Util
42991,"Sebastian Walcott",,sa3021069,806964,03/14/2006,SS
42992,"Starlyn Caba",,sa3021070,806965,12/06/2005,SS
42993,"Ariel Castro",,sa3021071,806966,02/17/2006,OF
42994,"Brailer Guerrero",,sa3021072,806967,06/25/2006,OF
42995,"Ludwing Espinoza",,sa3021073,806968,12/10/2005,Util
42996,"Camilo Diaz",,sa3021074,806969,09/05/2005,Util
42997,"Ismael Javier",,sa3021075,806973,08/27/2005,3B
42998,"Rayner Arias",,sa3021076,806976,04/29/2006,OF
42999,"Janero Miller",,sa3021077,806977,01/10/2006,RP
43000,"Robert Calaz",,sa3021078,806978,11/22/2005,OF
43001,"Gian Zapata",,sa3021079,806979,09/13/2005,OF
43002,"Angel Cepeda",,sa3021080,806980,10/29/2005,SS/3B
43003,"Luis Almeyda",,sa3021081,806981,04/17/2006,SS/3B
43004,"Esmil Valencia",,sa3021082,806982,10/09/2005,OF
43005,"Yophery Rodriguez",,sa3021083,806983,12/05/2005,OF
43006,"Arnaldo Lantigua",,sa3021084,806984,12/19/2005,OF
43007,"Yoeilin Cespedes",,sa3021085,806985,09/08/2005,2B
43008,"Daiverson Gutierrez",,sa3021086,806987,09/11/2005,C
43009,"Anthony Baptist",,sa3021088,806989,10/17/2005,Util
43010,"Tony Ruiz",,sa3021089,806990,12/08/2005,1B
43011,"Carlos Silva",,sa3021090,806991,03/01/2006,Util
43012,"Enrique Jimenez",,sa3021091,806992,11/03/2005,C/1B
43013,"German Ramirez",,sa3021092,806993,07/28/2006,SS/3B
43014,"Filippo Di Turi",,sa3021093,806995,11/09/2005,2B/SS/3B
43015,"Yerlin Luis",,sa3021094,806997,09/09/2005,OF
43016,"Hendry Chivilli",,sa3021095,806998,09/14/2005,SP
43017,"Manuel Cabrera",,sa3021096,806999,02/16/2006,Util
43018,"Cristopher Larez",,sa3021097,807003,01/10/2006,Util
43019,"Maikol Orozco",,sa3021098,807004,09/09/2005,OF
43020,"Andy Acevedo",,sa3021099,807005,11/26/2005,OF
43021,"Edwin Solano",,sa3021100,807006,03/14/2006,Util
43022,"Jeremy Rodriguez",,sa3021101,807007,07/04/2006,2B/SS/3B
43023,"Anibal Salas",,sa3021102,807010,09/30/2005,OF
43024,"Felix Morrobel",,sa3021103,807011,09/24/2005,Util
43025,"Kevin Ereu",,sa3021104,807148,05/24/2006,Util
43027,"Randy Guzman",,sa3021106,807383,04/19/2005,1B/OF
43028,"Angel Ramirez",,sa3021107,807587,03/28/2005,OF
43030,"Yeycol Soriano",,sa3021109,807649,09/03/2005,OF
43031,"Idalberto Santiesteban",,sa3021110,807755,06/12/2004,Util
43033,"Edwarli Brioso",,sa3021112,807815,09/22/2004,Util
43034,"Jhon Diaz",,sa3021113,807817,03/26/2005,Util
43035,"Niurby Asigen",,sa3021114,807820,11/06/2004,Util
43037,"Cristopfer Gonzalez",,sa3021116,807837,07/20/2005,OF
43038,"Daniel Perez",,sa3021117,807949,12/09/2001,Util
43039,"Rafhlmil Torres",,sa3021118,807951,09/05/2005,2B/SS
43040,"Reynaldo De La Paz",,sa3021119,807956,09/11/2005,OF
43041,"Jarold Montealto",,sa3021120,807958,12/30/2005,Util
43042,"Adan Chacon",,sa3021121,807960,06/24/2006,Util
43043,"David Isea",,sa3021122,807964,03/25/2006,Util
43044,"Jesus Fernandez",,sa3021123,807967,02/14/2006,SS
43045,"Reinaldo De La Cruz",,sa3021124,807970,01/12/2006,Util
43046,"Juan Rosas",,sa3021125,807971,05/05/2006,Util
43047,"Yeiker Reyes",,sa3021126,807975,10/17/2005,OF
43048,"Adrian Meza",,sa3021127,807977,01/04/2005,Util
43049,"Jesus Superlano",,sa3021128,807978,09/20/2005,3B
43051,"Yosmar Gimenez",,sa3021130,807981,05/02/2006,Util
43052,"Ramon Landaeta",,sa3021131,807983,04/19/2006,C
43053,"Alessander De La Cruz",,sa3021132,807987,01/02/2006,OF
43054,"Jeremy Ciriaco",,sa3021133,807994,08/15/2006,OF
43055,"Miguel Perez",,sa3021134,807997,06/01/2006,Util
43056,"David Guzman",,sa3021135,807999,02/07/2006,Util
43057,"Jeison Lopez",,sa3021136,808000,04/06/2006,OF
43058,"Anielson Buten",,sa3021137,808004,09/22/2005,OF
43059,"Gustavo Marquez",,sa3021138,808009,12/28/2004,OF
43060,"Wilian Trinidad",,sa3021139,808011,10/06/2005,Util
43061,"Sandro Pereira",,sa3021140,808014,09/30/2005,Util
43062,"John Santana",,sa3021141,808015,09/24/2005,OF
43063,"Alexander Garcia",,sa3021142,808017,10/26/2005,Util
43064,"Alan Frias",,sa3021143,808021,10/26/2005,Util
43065,"Carlos Virahonda",,sa3021144,808024,12/13/2005,C
43066,"Moises Moreno",,sa3021145,808025,11/01/2005,RP
43067,"Juan Sierra",,sa3021146,808027,12/08/2005,Util
43068,"Daniel Mielcarek",,sa3021147,808028,12/19/2005,Util
43069,"Luis De Leon",,sa3021148,808029,01/08/2006,2B
43070,"Kevin Hacen",,sa3021149,808032,01/30/2006,1B/3B
43071,"Jonathan Rivero",,sa3021150,808033,12/15/2005,C
43072,"Diego Felix",,sa3021151,808034,07/22/2006,Util
43073,"Juan Hernandez",,sa3021152,808037,03/27/2006,3B
43074,"Railin Tea",,sa3021153,808038,07/20/2006,Util
43075,"Eduardo Perez",,sa3021154,808039,07/24/2006,Util
43076,"Miguel Rodriguez",,sa3021155,808040,04/07/2006,Util
43077,"Abraham Nunez",,sa3021156,808041,02/17/2006,OF
43078,"Luis Vicioso",,sa3021157,808050,05/07/2003,Util
43080,"Yoiber Ocopio",,sa3021159,808060,08/24/2004,C
43081,"Branny De Oleo",,sa3021160,808067,05/15/2005,Util
43082,"Kay Robles",,sa3021161,808073,03/09/2005,Util
43083,"Daris Cordero",,sa3021162,808075,09/02/2005,Util
43084,"Fernando Roquez",,sa3021163,808078,09/01/2005,Util
43085,"Juan Frances",,sa3021164,808080,09/07/2005,Util
43086,"Vladi Gomez",,sa3021165,808082,09/12/2005,2B
43087,"Grenyerbert Velasquez",,sa3021166,808084,09/08/2005,Util
43088,"Elvis Rojas",,sa3021167,808086,09/25/2005,Util
43089,"Julian Hernandez",,sa3021168,808089,09/24/2005,Util
43090,"Jose Mejia",,sa3021169,808090,09/29/2005,Util
43091,"Jose Marcano",,sa3021170,808091,10/03/2005,Util
43092,"Byron Castillo",,sa3021171,808092,10/07/2005,OF
43093,"Reiner Herrera",,sa3021172,808096,10/20/2005,C
43094,"Yoiber Ruiz",,sa3021173,808099,11/11/2005,Util
43096,"Andruw Musett",,sa3021175,808104,11/21/2005,C
43097,"Alex Acosta",,sa3021176,808105,11/24/2005,OF
43098,"Gabriel Lara",,sa3021177,808106,11/27/2005,OF
43099,"Anyelo Marquez",,sa3021178,808113,12/12/2005,2B
43100,"Hancel Almonte",,sa3021179,808114,12/06/2005,1B
43101,"Felix Amparo",,sa3021180,808118,02/27/2006,Util
43102,"Yaikel Mijares",,sa3021181,808119,12/13/2005,2B/3B
43103,"Daniel Campos",,sa3021182,808121,12/20/2005,C
43104,"Victor Rodriguez",,sa3021183,808123,01/24/2006,Util
43105,"Abelardo Medrano",,sa3021184,808124,01/27/2006,RP
43106,"Juan Flores",,sa3021185,808129,02/13/2006,C
43108,"Pablo Arosemena",,sa3021187,808132,02/17/2006,Util
43109,"Enderson Asencio",,sa3021188,808134,03/17/2006,Util
43110,"Heribert Silva",,sa3021189,808137,03/31/2006,OF
43111,"Reniel Diaz",,sa3021190,808140,04/03/2006,Util
43112,"Jose Pirela",,sa3021191,808141,04/09/2006,OF
43113,"Jose Urbina",,sa3021192,808142,05/14/2006,C
43114,"Bracewell Taveras",,sa3021193,808145,06/05/2006,2B/3B
43115,"Breiny Ramirez",,sa3021194,808147,05/19/2006,Util
43116,"Eliesbert Alejos",,sa3021195,808148,06/09/2006,3B
43117,"Luis Merejo",,sa3021196,808153,06/28/2006,1B/OF
43118,"Jonathan Martinez",,sa3021197,808159,08/16/2006,Util
43119,"Joshua Liranzo",,sa3021198,808162,08/25/2006,SS/3B
43120,"Mason Bolivar",,sa3021199,808165,08/18/2006,Util
43121,"Albert Gutierrez",,sa3021200,808212,02/15/2004,1B
43122,"Brailin Pascual",,sa3021201,808217,12/02/2004,Util
43123,"Raimundo De Los Santos",,sa3021202,808220,02/27/2005,SS
43124,"Javier Herrera",,sa3021203,808223,02/09/2005,OF
